# 本 snapshot 產生於 commit 0014780（177 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
# 產生時 §11.1 待決項為 55 項。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [已修] 4. 原文摺疊區「未提供逐字原文」
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [已修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# K／Y 僅呈現多軌材料，未把空亡、沖散或四神判語應用為效果語義。
case_index,hexagram_id,hexagram_name,moving_pattern,moving_positions,month_branch,day_ganzhi,xunkong,month_break_branch,seasonal_states,empty_line_count,month_break_line_count,template_missing_lines,template_missing_contexts,c1_hits,c15_hits,c1_chong_sources,c15_chong_sources,all_chong_sources,failed_checks,placeholder_checks,exception_type,exception_message,result_class
155,1,乾為天,static,,寅,戊戌,辰|巳,申,休|旺|死|相|囚|死,1,1,,,,3:空爻遇沖|5:靜爻遇沖,,3:day|5:month,3:day|5:month,,,,,normal
156,1,乾為天,static,,寅,己亥,辰|巳,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
157,1,乾為天,static,,寅,庚子,辰|巳,申,休|旺|死|相|囚|死,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖|5:靜爻遇沖,4:day,4:day|5:month,4:day|5:month,,,,,normal
158,1,乾為天,static,,寅,辛丑,辰|巳,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
159,1,乾為天,static,,寅,壬寅,辰|巳,申,休|旺|死|相|囚|死,1,1,,,5:休囚之爻遇日沖,5:靜爻遇沖,5:multiple,5:multiple,5:multiple,,,,,normal
160,1,乾為天,static,,寅,癸卯,辰|巳,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
161,1,乾為天,static,,寅,甲辰,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖|6:靜爻遇沖,,5:month|6:day,5:month|6:day,,,,,normal
162,1,乾為天,static,,寅,乙巳,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
163,1,乾為天,static,,寅,丙午,寅|卯,申,休|旺|死|相|囚|死,1,1,,,1:休囚之爻遇日沖,1:靜爻遇沖|5:靜爻遇沖,1:day,1:day|5:month,1:day|5:month,,,,,normal
164,1,乾為天,static,,寅,丁未,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
165,1,乾為天,static,,寅,戊申,寅|卯,申,休|旺|死|相|囚|死,1,1,,,2:臨日月之爻遇沖|5:臨日月之爻遇沖,2:空爻遇沖|5:靜爻遇沖,2:day|5:month,2:day|5:month,2:day|5:month,,,,,normal
166,1,乾為天,static,,寅,己酉,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
167,1,乾為天,static,,寅,庚戌,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,3:靜爻遇沖|5:靜爻遇沖,,3:day|5:month,3:day|5:month,,,,,normal
168,1,乾為天,static,,寅,辛亥,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
169,1,乾為天,static,,寅,壬子,寅|卯,申,休|旺|死|相|囚|死,1,1,,,4:旺相之爻遇沖,4:靜爻遇沖|5:靜爻遇沖,4:day,4:day|5:month,4:day|5:month,,,,,normal
170,1,乾為天,static,,寅,癸丑,寅|卯,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
171,1,乾為天,static,,寅,甲寅,子|丑,申,休|旺|死|相|囚|死,1,1,,,5:休囚之爻遇日沖,5:靜爻遇沖,5:multiple,5:multiple,5:multiple,,,,,normal
172,1,乾為天,static,,寅,乙卯,子|丑,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
173,1,乾為天,static,,寅,丙辰,子|丑,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖|6:靜爻遇沖,,5:month|6:day,5:month|6:day,,,,,normal
174,1,乾為天,static,,寅,丁巳,子|丑,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
175,1,乾為天,static,,寅,戊午,子|丑,申,休|旺|死|相|囚|死,1,1,,,1:休囚之爻遇日沖,1:空爻遇沖|5:靜爻遇沖,1:day,1:day|5:month,1:day|5:month,,,,,normal
176,1,乾為天,static,,寅,己未,子|丑,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
177,1,乾為天,static,,寅,庚申,子|丑,申,休|旺|死|相|囚|死,1,1,,,2:臨日月之爻遇沖|5:臨日月之爻遇沖,2:靜爻遇沖|5:靜爻遇沖,2:day|5:month,2:day|5:month,2:day|5:month,,,,,normal
178,1,乾為天,static,,寅,辛酉,子|丑,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
179,1,乾為天,static,,寅,壬戌,子|丑,申,休|旺|死|相|囚|死,1,1,,,,3:靜爻遇沖|5:靜爻遇沖,,3:day|5:month,3:day|5:month,,,,,normal
180,1,乾為天,static,,寅,癸亥,子|丑,申,休|旺|死|相|囚|死,1,1,,,,5:靜爻遇沖,,5:month,5:month,,,,,normal
181,1,乾為天,static,,卯,甲子,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,4:day,4:day,4:day,,,,,normal
182,1,乾為天,static,,卯,乙丑,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
183,1,乾為天,static,,卯,丙寅,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,5:day,5:day,5:day,,,,,normal
184,1,乾為天,static,,卯,丁卯,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
185,1,乾為天,static,,卯,戊辰,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,,6:空爻遇沖,,6:day,6:day,,,,,normal
186,1,乾為天,static,,卯,己巳,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
187,1,乾為天,static,,卯,庚午,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,1:day,1:day,1:day,,,,,normal
188,1,乾為天,static,,卯,辛未,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
189,1,乾為天,static,,卯,壬申,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,2:day,2:day,2:day,,,,,normal
190,1,乾為天,static,,卯,癸酉,戌|亥,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
191,1,乾為天,static,,卯,甲戌,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,3:靜爻遇沖,,3:day,3:day,,,,,normal
192,1,乾為天,static,,卯,乙亥,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
193,1,乾為天,static,,卯,丙子,申|酉,酉,休|旺|死|相|囚|死,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,4:day,4:day,4:day,,,,,normal
194,1,乾為天,static,,卯,丁丑,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
195,1,乾為天,static,,卯,戊寅,申|酉,酉,休|旺|死|相|囚|死,1,0,,,5:休囚之爻遇日沖,5:空爻遇沖,5:day,5:day,5:day,,,,,normal
196,1,乾為天,static,,卯,己卯,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
197,1,乾為天,static,,卯,庚辰,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,6:靜爻遇沖,,6:day,6:day,,,,,normal
198,1,乾為天,static,,卯,辛巳,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
199,1,乾為天,static,,卯,壬午,申|酉,酉,休|旺|死|相|囚|死,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,1:day,1:day,1:day,,,,,normal
200,1,乾為天,static,,卯,癸未,申|酉,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
201,1,乾為天,static,,卯,甲申,午|未,酉,休|旺|死|相|囚|死,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,2:day,2:day,2:day,,,,,normal
202,1,乾為天,static,,卯,乙酉,午|未,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
203,1,乾為天,static,,卯,丙戌,午|未,酉,休|旺|死|相|囚|死,1,0,,,,3:靜爻遇沖,,3:day,3:day,,,,,normal
204,1,乾為天,static,,卯,丁亥,午|未,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
205,1,乾為天,static,,卯,戊子,午|未,酉,休|旺|死|相|囚|死,1,0,,,4:旺相之爻遇沖,4:空爻遇沖,4:day,4:day,4:day,,,,,normal
206,1,乾為天,static,,卯,己丑,午|未,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
207,1,乾為天,static,,卯,庚寅,午|未,酉,休|旺|死|相|囚|死,1,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,5:day,5:day,5:day,,,,,normal
208,1,乾為天,static,,卯,辛卯,午|未,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
209,1,乾為天,static,,卯,壬辰,午|未,酉,休|旺|死|相|囚|死,1,0,,,,6:靜爻遇沖,,6:day,6:day,,,,,normal
210,1,乾為天,static,,卯,癸巳,午|未,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
211,1,乾為天,static,,卯,甲午,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,1:day,1:day,1:day,,,,,normal
212,1,乾為天,static,,卯,乙未,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
213,1,乾為天,static,,卯,丙申,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,2:day,2:day,2:day,,,,,normal
214,1,乾為天,static,,卯,丁酉,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
215,1,乾為天,static,,卯,戊戌,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,,3:空爻遇沖,,3:day,3:day,,,,,normal
216,1,乾為天,static,,卯,己亥,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
217,1,乾為天,static,,卯,庚子,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,4:day,4:day,4:day,,,,,normal
218,1,乾為天,static,,卯,辛丑,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
219,1,乾為天,static,,卯,壬寅,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,5:day,5:day,5:day,,,,,normal
220,1,乾為天,static,,卯,癸卯,辰|巳,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
221,1,乾為天,static,,卯,甲辰,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,6:靜爻遇沖,,6:day,6:day,,,,,normal
222,1,乾為天,static,,卯,乙巳,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
223,1,乾為天,static,,卯,丙午,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,1:休囚之爻遇日沖,1:靜爻遇沖,1:day,1:day,1:day,,,,,normal
224,1,乾為天,static,,卯,丁未,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
225,1,乾為天,static,,卯,戊申,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,2:旺相之爻遇沖,2:空爻遇沖,2:day,2:day,2:day,,,,,normal
226,1,乾為天,static,,卯,己酉,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
227,1,乾為天,static,,卯,庚戌,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,3:靜爻遇沖,,3:day,3:day,,,,,normal
228,1,乾為天,static,,卯,辛亥,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
229,1,乾為天,static,,卯,壬子,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,4:day,4:day,4:day,,,,,normal
230,1,乾為天,static,,卯,癸丑,寅|卯,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
231,1,乾為天,static,,卯,甲寅,子|丑,酉,休|旺|死|相|囚|死,1,0,,,5:休囚之爻遇日沖,5:靜爻遇沖,5:day,5:day,5:day,,,,,normal
232,1,乾為天,static,,卯,乙卯,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
233,1,乾為天,static,,卯,丙辰,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,6:靜爻遇沖,,6:day,6:day,,,,,normal
234,1,乾為天,static,,卯,丁巳,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
235,1,乾為天,static,,卯,戊午,子|丑,酉,休|旺|死|相|囚|死,1,0,,,1:休囚之爻遇日沖,1:空爻遇沖,1:day,1:day,1:day,,,,,normal
236,1,乾為天,static,,卯,己未,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
237,1,乾為天,static,,卯,庚申,子|丑,酉,休|旺|死|相|囚|死,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,2:day,2:day,2:day,,,,,normal
238,1,乾為天,static,,卯,辛酉,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
239,1,乾為天,static,,卯,壬戌,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,3:靜爻遇沖,,3:day,3:day,,,,,normal
240,1,乾為天,static,,卯,癸亥,子|丑,酉,休|旺|死|相|囚|死,1,0,,,,,,,,,,,,normal
241,1,乾為天,static,,辰,甲子,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:空爻遇沖,4:day|6:month,4:day|6:month,4:day|6:month,,,,,normal
242,1,乾為天,static,,辰,乙丑,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,6:month,6:month,6:month,,,,,normal
243,1,乾為天,static,,辰,丙寅,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:靜爻遇沖|6:空爻遇沖,5:day|6:month,5:day|6:month,5:day|6:month,,,,,normal
244,1,乾為天,static,,辰,丁卯,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,6:month,6:month,6:month,,,,,normal
245,1,乾為天,static,,辰,戊辰,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,6:multiple,6:multiple,6:multiple,,,,,normal
246,1,乾為天,static,,辰,己巳,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,6:month,6:month,6:month,,,,,normal
247,1,乾為天,static,,辰,庚午,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,1:靜爻遇沖|6:空爻遇沖,6:month,1:day|6:month,1:day|6:month,,,,,normal
248,1,乾為天,static,,辰,辛未,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,6:month,6:month,6:month,,,,,normal
249,1,乾為天,static,,辰,壬申,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:空爻遇沖,2:day|6:month,2:day|6:month,2:day|6:month,,,,,normal
250,1,乾為天,static,,辰,癸酉,戌|亥,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,6:month,6:month,6:month,,,,,normal
251,1,乾為天,static,,辰,甲戌,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,3:臨日月之爻遇沖|6:臨日月之爻遇沖,3:靜爻遇沖|6:靜爻遇沖,3:day|6:month,3:day|6:month,3:day|6:month,,,,,normal
252,1,乾為天,static,,辰,乙亥,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
253,1,乾為天,static,,辰,丙子,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:靜爻遇沖,4:day|6:month,4:day|6:month,4:day|6:month,,,,,normal
254,1,乾為天,static,,辰,丁丑,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
255,1,乾為天,static,,辰,戊寅,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:空爻遇沖|6:靜爻遇沖,5:day|6:month,5:day|6:month,5:day|6:month,,,,,normal
256,1,乾為天,static,,辰,己卯,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
257,1,乾為天,static,,辰,庚辰,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:multiple,6:multiple,6:multiple,,,,,normal
258,1,乾為天,static,,辰,辛巳,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
259,1,乾為天,static,,辰,壬午,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,1:靜爻遇沖|6:靜爻遇沖,6:month,1:day|6:month,1:day|6:month,,,,,normal
260,1,乾為天,static,,辰,癸未,申|酉,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
261,1,乾為天,static,,辰,甲申,午|未,戌,死|囚|旺|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,2:day|6:month,2:day|6:month,2:day|6:month,,,,,normal
262,1,乾為天,static,,辰,乙酉,午|未,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
263,1,乾為天,static,,辰,丙戌,午|未,戌,死|囚|旺|休|相|旺,1,1,,,3:臨日月之爻遇沖|6:臨日月之爻遇沖,3:靜爻遇沖|6:靜爻遇沖,3:day|6:month,3:day|6:month,3:day|6:month,,,,,normal
264,1,乾為天,static,,辰,丁亥,午|未,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
265,1,乾為天,static,,辰,戊子,午|未,戌,死|囚|旺|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:空爻遇沖|6:靜爻遇沖,4:day|6:month,4:day|6:month,4:day|6:month,,,,,normal
266,1,乾為天,static,,辰,己丑,午|未,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
267,1,乾為天,static,,辰,庚寅,午|未,戌,死|囚|旺|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:靜爻遇沖|6:靜爻遇沖,5:day|6:month,5:day|6:month,5:day|6:month,,,,,normal
268,1,乾為天,static,,辰,辛卯,午|未,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
269,1,乾為天,static,,辰,壬辰,午|未,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:multiple,6:multiple,6:multiple,,,,,normal
270,1,乾為天,static,,辰,癸巳,午|未,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
271,1,乾為天,static,,辰,甲午,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,1:靜爻遇沖|6:靜爻遇沖,6:month,1:day|6:month,1:day|6:month,,,,,normal
272,1,乾為天,static,,辰,乙未,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
273,1,乾為天,static,,辰,丙申,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,2:day|6:month,2:day|6:month,2:day|6:month,,,,,normal
274,1,乾為天,static,,辰,丁酉,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
275,1,乾為天,static,,辰,戊戌,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,3:臨日月之爻遇沖|6:臨日月之爻遇沖,3:空爻遇沖|6:靜爻遇沖,3:day|6:month,3:day|6:month,3:day|6:month,,,,,normal
276,1,乾為天,static,,辰,己亥,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
277,1,乾為天,static,,辰,庚子,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:靜爻遇沖,4:day|6:month,4:day|6:month,4:day|6:month,,,,,normal
278,1,乾為天,static,,辰,辛丑,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
279,1,乾為天,static,,辰,壬寅,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:靜爻遇沖|6:靜爻遇沖,5:day|6:month,5:day|6:month,5:day|6:month,,,,,normal
280,1,乾為天,static,,辰,癸卯,辰|巳,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
281,1,乾為天,static,,辰,甲辰,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:multiple,6:multiple,6:multiple,,,,,normal
282,1,乾為天,static,,辰,乙巳,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
283,1,乾為天,static,,辰,丙午,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,1:靜爻遇沖|6:靜爻遇沖,6:month,1:day|6:month,1:day|6:month,,,,,normal
284,1,乾為天,static,,辰,丁未,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
285,1,乾為天,static,,辰,戊申,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:空爻遇沖|6:靜爻遇沖,2:day|6:month,2:day|6:month,2:day|6:month,,,,,normal
286,1,乾為天,static,,辰,己酉,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
287,1,乾為天,static,,辰,庚戌,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,3:臨日月之爻遇沖|6:臨日月之爻遇沖,3:靜爻遇沖|6:靜爻遇沖,3:day|6:month,3:day|6:month,3:day|6:month,,,,,normal
288,1,乾為天,static,,辰,辛亥,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
289,1,乾為天,static,,辰,壬子,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:靜爻遇沖,4:day|6:month,4:day|6:month,4:day|6:month,,,,,normal
290,1,乾為天,static,,辰,癸丑,寅|卯,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
291,1,乾為天,static,,辰,甲寅,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:靜爻遇沖|6:靜爻遇沖,5:day|6:month,5:day|6:month,5:day|6:month,,,,,normal
292,1,乾為天,static,,辰,乙卯,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
293,1,乾為天,static,,辰,丙辰,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:multiple,6:multiple,6:multiple,,,,,normal
294,1,乾為天,static,,辰,丁巳,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
295,1,乾為天,static,,辰,戊午,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,1:空爻遇沖|6:靜爻遇沖,6:month,1:day|6:month,1:day|6:month,,,,,normal
296,1,乾為天,static,,辰,己未,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
297,1,乾為天,static,,辰,庚申,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,2:day|6:month,2:day|6:month,2:day|6:month,,,,,normal
298,1,乾為天,static,,辰,辛酉,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
299,1,乾為天,static,,辰,壬戌,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,3:臨日月之爻遇沖|6:臨日月之爻遇沖,3:靜爻遇沖|6:靜爻遇沖,3:day|6:month,3:day|6:month,3:day|6:month,,,,,normal
300,1,乾為天,static,,辰,癸亥,子|丑,戌,死|囚|旺|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,6:month,6:month,6:month,,,,,normal
301,1,乾為天,static,,巳,甲子,戌|亥,亥,囚|休|相|旺|死|相,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,4:day,4:day,4:day,,,,,normal
302,1,乾為天,static,,巳,乙丑,戌|亥,亥,囚|休|相|旺|死|相,1,0,,,,,,,,,,,,normal
303,1,乾為天,static,,巳,丙寅,戌|亥,亥,囚|休|相|旺|死|相,1,0,,,,5:靜爻遇沖,,5:day,5:day,,,,,normal
304,1,乾為天,static,,巳,丁卯,戌|亥,亥,囚|休|相|旺|死|相,1,0,,,,,,,,,,,,normal
305,1,乾為天,static,,巳,戊辰,戌|亥,亥,囚|休|相|旺|死|相,1,0,,,6:旺相之爻遇沖,6:空爻遇沖,6:day,6:day,6:day,,,,,normal
